Fecha,Planta 3M5 - Analizada x Vía Húmeda - Metalización [%],Planta 3M5 - Analizada x Vía Húmeda - Fierro Total [%],Planta 3M5 - Analizada x Leco - Metalización [%],Planta 3M5 - Analizada x Leco - Carbón [%],Planta 3M5 - Analizada x Leco - Azufre [%],Planta 3M5 - Analizada x Leco - Oxígeno [%],"Planta 3M5 - Granulometría - +1/8"" [%]","Planta 3M5 - Granulometría - - 1/8"" [%]","Planta 3M5 - Granulometría - Finos - 1/4"" [%]",Planta 4M - Analizada x Vía Húmeda - Metalización [%],Planta 4M - Analizada x Vía Húmeda - Fierro Total [%],Planta 4M - Analizada x Leco - Metalización [%],Planta 4M - Analizada x Leco - Carbón [%],Planta 4M - Analizada x Leco - Azufre [%],Planta 4M - Analizada x Leco - Oxígeno [%],"Planta 4M - Granulometría - +1/8"" [%]","Planta 4M - Granulometría - -1/8"" [%]","Planta 4M - Granulometría - Finos - 1/4"" [%]"
16/02/2024 20:00:00,94.857,85.358,94.773,3.6434,0.0123,0.9863,10.286,1.551,11.837,94.268,85.177,94.842,3.45,0.0143,0.971,6.328,2.266,8.594
16/02/2024 18:00:00,,,95.152,3.8371,0.0123,0.9023,7.414,1.236,8.65,,,95.101,3.8266,0.0161,0.9137,6.491,1.411,7.902
16/02/2024 16:00:00,95.462,85.498,95.035,3.8028,0.0122,0.9282,5.193,0.742,5.935,95.279,84.812,95.14,3.6728,0.0145,0.905,4.878,1.093,5.971
16/02/2024 14:00:00,,,95.012,3.7974,0.0095,0.9334,7.124,0.972,8.096,,,95.003,3.83,0.012,0.9354,7.329,6.426,13.755
16/02/2024 12:00:00,93.736,85.242,94.228,3.53,0.0084,1.107,5.887,1.03,6.917,95.7,85.301,95.672,3.67,0.0113,0.7871,12.75,5.556,18.306
16/02/2024 10:00:00,,,95.117,3.45,0.0104,0.9102,6.739,0.362,7.101,,,94.964,3.43,0.0117,0.9439,5.994,0.599,6.593
16/02/2024 08:00:00,94.704,85.336,94.923,3.71,0.006,0.9531,8.495,2.306,10.801,94.98,86.122,95.857,3.52,0.0088,0.7461,1.594,0.638,2.232
16/02/2024 06:00:00,,,94.558,3.7414,0.0091,1.034,12.272,1.438,13.71,,,94.94,3.2888,0.0112,0.9492,6.069,2.759,8.828
16/02/2024 04:00:00,92.726,84.845,93.33,3.6238,0.0101,1.306,7.303,1.217,8.52,95.075,85.384,95.211,3.5944,0.0119,0.8892,2.294,0.275,2.569
16/02/2024 02:00:00,,,93.759,3.5624,0.0097,1.211,11.339,1.102,12.441,,,95.813,3.5061,0.0112,0.7559,7.638,0.255,7.893
16/02/2024 00:00:00,93.885,85.112,94.246,3.6633,0.0093,1.103,7.547,0.708,8.255,93.904,85.03,94.242,3.2844,0.0126,1.104,9.609,6.019,15.628
15/02/2024 22:00:00,,,94.625,3.7305,0.0109,1.019,7.296,3.863,11.159,,,95.045,3.7682,0.0098,0.926,12.705,2.074,14.779
15/02/2024 20:00:00,93.559,84.828,93.921,3.794,0.0087,1.175,9.106,2.498,11.604,95.86,85.533,95.545,3.766,0.0101,0.8153,8.082,1.387,9.469
15/02/2024 18:00:00,,,94.305,3.6445,0.0081,1.09,11.954,4.368,16.322,,,94.26,3.6781,0.0093,1.1,9.635,0.914,10.549
15/02/2024 16:00:00,93.627,85.452,94.147,3.736,0.0065,1.125,11.319,2.638,13.957,94.715,85.582,94.932,3.67,0.0108,0.951,4.906,8.873,13.779
15/02/2024 14:00:00,,,94.768,3.6941,0.0097,0.9874,9.176,2.061,11.237,,,95.476,3.548,0.0102,0.8307,6.648,1.889,8.537
15/02/2024 12:00:00,94.201,85.588,94.522,3.6263,0.0122,1.042,9.176,2.061,11.237,94.316,85.837,94.786,3.544,0.0125,0.9834,6.648,1.889,8.537
15/02/2024 10:00:00,,,94.436,3.6856,0.011,1.061,9.219,1.66,10.879,,,95.039,3.593,0.0117,0.9273,6.608,1.496,8.104
15/02/2024 08:00:00,93.62,84.887,94.251,3.45,0.0084,1.102,7.907,2.955,10.862,94.719,85.816,95.295,3.62,0.0101,0.8707,6.546,2.268,8.814
15/02/2024 06:00:00,,,94.499,3.4317,0.0079,1.047,15.957,4.105,20.062,,,95.202,3.5519,0.0097,0.8913,0.669,0.446,1.115
15/02/2024 04:00:00,93.668,84.696,94.048,3.416,0.0076,1.147,6.618,0.276,6.894,94.578,85.212,94.847,3.942,0.0076,0.97,1.765,0.882,2.647
15/02/2024 02:00:00,,,94.68,3.2694,0.0074,1.007,9.674,1.341,11.015,,,95.181,3.9046,0.0091,0.896,1.858,1.238,3.096
15/02/2024 00:00:00,95.26,85.367,95.488,3.4039,0.0063,0.8278,11.753,1.349,13.102,94.674,85.318,95.14,3.7903,0.0091,0.905,1.044,0.418,1.462
14/02/2024 22:00:00,,,94.034,3.4383,0.006,1.15,2.004,0.316,2.32,,,94.743,3.9641,0.0101,0.993,6.365,1.35,7.715
14/02/2024 20:00:00,93.557,84.723,94.079,3.3249,0.0065,1.14,4.13,0.59,4.72,94.819,85.416,95.144,3.812,0.0102,0.9042,6.043,0.958,7.001
14/02/2024 18:00:00,,,94.264,3.4949,0.0071,1.099,5.102,0.765,5.867,,,95.425,3.7229,0.0058,0.8419,5.717,1.5,7.217
14/02/2024 16:00:00,94.389,85.566,94.562,3.5586,0.0066,1.033,3.968,0.289,4.257,94.397,85.182,94.768,3.7353,0.0082,0.9873,2.588,0.694,3.282
14/02/2024 14:00:00,,,94.603,3.579,0.0119,1.024,8.365,1.648,10.013,,,94.68,3.54,0.012,1.007,6.926,3.55,10.476
14/02/2024 12:00:00,94.265,85.142,94.711,3.52,0.0093,1,5.445,1.124,6.569,94.39,84.942,94.981,3.46,0.0093,0.9403,5.556,2.657,8.213
14/02/2024 10:00:00,,,93.641,3.43,0.0103,1.237,7.837,1.435,9.272,,,95.506,3.5,0.012,0.824,6.881,4.468,11.349
14/02/2024 08:00:00,93.68,85.169,94.178,3.26,0.0103,1.118,6.491,1.66,8.151,95.042,84.93,94.657,3.41,0.0106,1.012,6.155,2.951,9.106
14/02/2024 06:00:00,,,94.427,3.8515,0.0052,1.063,3.328,0.35,3.678,,,94.747,3.5122,0.0097,0.992,7.338,1.095,8.433
14/02/2024 04:00:00,95.619,85.133,95.525,3.7504,0.0075,0.8198,11.662,0.91,12.572,95.815,85.308,95.734,3.7145,0.0104,0.7734,3.995,0.999,4.994
14/02/2024 02:00:00,,,93.736,3.4012,0.0062,1.216,7.893,1.092,8.985,,,93.826,3.4378,0.0096,1.196,2.387,0.494,2.881
14/02/2024 00:00:00,93.8,84.86,93.867,3.763,0.0088,1.187,11.994,1.349,13.343,93.479,84.836,93.632,3.4159,0.0114,1.239,7.088,1.091,8.179
13/02/2024 22:00:00,,,95.399,3.7654,0.0092,0.8477,2.954,0.269,3.223,,,94.797,3.4894,0.0073,0.9809,10.275,4.34,14.615
13/02/2024 20:00:00,95.35,84.133,95.545,3.907,0.0102,0.8153,6.445,1.303,7.748,94.483,82.33,93.966,3.3946,0.0089,1.165,3.109,0.504,3.613
13/02/2024 18:00:00,,,95.887,3.689,0.0068,0.7395,7.027,1.687,8.714,,,94.907,3.67,0.0078,0.9566,2.822,0.659,3.481
13/02/2024 16:00:00,95.441,84.186,95.396,3.941,0.009,0.8484,6.295,2.231,8.526,94.719,85.138,94.836,3.502,0.0099,0.9724,3.131,0.799,3.93
13/02/2024 14:00:00,,,93.894,3.7735,0.0086,1.181,9.469,5.31,14.779,,,95.505,3.6344,0.0083,0.8241,7.157,2.684,9.841
13/02/2024 12:00:00,94.32,85.091,94.197,3.921,0.0068,1.114,9.894,2.002,11.896,95.55,85.486,95.663,3.7856,0.006,0.7892,4.336,0.796,5.132
13/02/2024 10:00:00,,,93.714,3.8419,0.0068,1.221,8.944,4.252,13.196,,,94.906,3.746,0.0087,0.9568,4.962,7.824,12.786
13/02/2024 08:00:00,93.69,85.15,93.357,3.7034,0.0098,1.3,8.173,1.168,9.341,94.789,85.242,94.598,3.5941,0.0079,1.025,6.403,3.308,9.711
13/02/2024 06:00:00,,,94.309,3.6053,0.0088,1.089,9.554,5.012,14.566,,,94.413,3.3996,0.0087,1.066,3.741,1.112,4.853
13/02/2024 04:00:00,94.984,85.473,94.744,3.7672,0.0068,0.9928,1.836,0.319,2.155,94.043,85.289,94.206,3.7961,0.0096,1.112,7.379,1.322,8.701
13/02/2024 02:00:00,,,94.26,3.7565,0.0085,1.1,2.828,0.428,3.256,,,95.558,3.4882,0.0121,0.8124,5.299,0.815,6.114
13/02/2024 00:00:00,94.793,85.325,94.684,3.7885,0.0094,1.006,11.155,2.544,13.699,96.438,86.215,96.227,3.5935,0.0123,0.6642,7.965,0.759,8.724
12/02/2024 22:00:00,,,94.07,3.5435,0.0093,1.142,13.488,1.546,15.034,,,94.716,3.883,0.0098,0.9989,2.312,0.578,2.89
12/02/2024 20:00:00,94.041,85.131,94.558,3.5939,0.0098,1.0339,8.592,2.214,10.806,94.355,84.913,94.486,4.0741,0.0117,1.05,7.09,2.892,9.982
12/02/2024 18:00:00,,,94.796,3.7096,0.0106,0.9812,4.413,0.282,4.695,,,94.35,4.1223,0.011,1.08,8.234,2.013,10.247
12/02/2024 16:00:00,93.84,84.764,94.034,3.7261,0.0101,1.15,9.544,1.383,10.927,94.681,85.384,95.168,3.9158,0.0086,0.8988,3.296,1.03,4.326
12/02/2024 14:00:00,,,94.178,3.6482,0.007,1.118,5.389,1.283,6.672,,,94.982,3.6799,0.0069,0.9401,4.154,1.558,5.712
12/02/2024 12:00:00,93.97,84.987,94.294,3.6581,0.0056,1.0925,7.74,0.774,8.514,96.147,85.984,96.181,3.7668,0.0097,0.6744,2.987,0.774,3.761
12/02/2024 10:00:00,,,94.133,3.4706,0.0065,1.128,6.355,2.341,8.696,,,95.279,4.1114,0.01,0.8742,7.547,1.617,9.164
12/02/2024 08:00:00,93.98,84.966,94.413,3.7078,0.0073,1.066,5.518,0.678,6.196,95.78,85.485,95.335,3.9302,0.0072,0.8618,2.809,1.525,4.334
12/02/2024 06:00:00,,,94.087,3.5861,0.0076,1.1383,6.428,0.895,7.323,,,94.472,3.7989,0.008,1.053,3.647,0.405,4.052
12/02/2024 04:00:00,94.17,84.489,94.264,3.4871,0.0057,1.099,8.471,1.105,9.576,95.403,85.023,95.358,4.0726,0.0089,0.8566,6.836,0.795,7.631
12/02/2024 02:00:00,,,94.115,3.5206,0.0051,1.132,5.928,0.462,6.39,,,94.522,3.8435,0.0074,1.042,3.894,0.623,4.517
12/02/2024 00:00:00,94.3,84.718,94.484,3.6168,0.0066,1.0503,9.031,1.408,10.439,94.665,85.239,94.748,3.7652,0.007,0.9918,2.971,0.362,3.333
11/02/2024 22:00:00,,,93.975,3.8105,0.0082,1.163,6.383,1.388,7.771,,,94.105,3.8253,0.0087,1.1342,5.403,4.515,9.918
11/02/2024 20:00:00,94.942,85.188,95.238,3.5747,0.0058,0.8833,14.544,3.071,17.615,95.34,84.991,95.269,3.8427,0.0065,0.8764,10.243,4.492,14.735
11/02/2024 18:00:00,,,93.817,3.8189,0.0081,1.198,4.623,2.312,6.935,,,94.946,4.2688,0.0075,0.948,11.443,3.433,14.876
11/02/2024 16:00:00,93.962,84.667,93.578,3.6372,0.0059,1.251,9.467,3.606,13.073,96.153,85.176,95.848,3.9263,0.0114,0.7481,7.515,6.631,14.146
11/02/2024 14:00:00,,,93.704,3.4804,0.0067,1.223,9.07,2.067,11.137,,,95.357,3.4033,0.0094,0.857,2.721,0.85,3.571
11/02/2024 12:00:00,93.607,84.481,93.858,3.4339,0.0058,1.189,7.609,1.63,9.239,,,,,,,,,
11/02/2024 10:00:00,,,94.969,3.6145,0.0041,0.9429,8.354,2.101,10.455,,,,,,,,,
11/02/2024 08:00:00,93.742,84.748,93.926,3.4306,0.0071,1.174,5.325,1.491,6.816,95.138,84.682,95.049,3.4609,0.0097,0.9252,1.266,0.949,2.215
11/02/2024 06:00:00,,,95.166,3.621,0.005,0.8992,4.39,0.79,5.18,,,95.064,3.51,0.008,0.9219,3.18,0.636,3.816
11/02/2024 04:00:00,94.542,84.902,95.069,3.516,0.0048,0.9208,3.178,0.37,3.548,94.452,85.252,94.63,3.3444,0.006,1.018,2.551,0.741,3.292
11/02/2024 02:00:00,,,95.085,3.604,0.004,0.9172,6.786,1.342,8.128,,,95.527,3.5125,0.0062,0.8192,1.433,0.546,1.979
11/02/2024 00:00:00,93.43,84.472,93.648,3.5628,0.0063,1.2356,4.495,0.315,4.81,95.024,85.1,94.282,3.4925,0.0083,1.095,1.769,0.544,2.313
10/02/2024 22:00:00,,,93.771,3.4814,0.0075,1.2082,7.704,1.167,8.871,,,94.445,3.4024,0.0088,1.059,1.516,0.396,1.912
10/02/2024 20:00:00,94.332,84.922,94.824,3.4652,0.0063,0.9751,7.633,2.467,10.1,94.784,84.595,95.192,3.2938,0.0077,0.8936,4.013,0.845,4.858
10/02/2024 18:00:00,,,95.444,3.5409,0.0049,0.8376,10.009,3.481,13.49,,,95.951,3.5936,0.0081,0.7254,0.65,0.26,0.91
10/02/2024 16:00:00,93.614,84.506,94.052,3.4608,0.0045,1.146,8.898,2.789,11.687,95.336,85.248,95.833,3.389,0.0078,0.7514,3.089,1.03,4.119
10/02/2024 14:00:00,,,93.844,3.4499,0.0045,1.192,9.189,1.564,10.753,,,95.153,3.4698,0.0069,0.9021,3.457,0.931,4.388
10/02/2024 12:00:00,93.561,84.756,93.763,3.3803,0.0058,1.21,16.622,4.576,21.198,94.862,85.455,94.861,3.5598,0.0084,0.9669,5.392,1.119,6.511
10/02/2024 10:00:00,,,93.623,3.32,0.0072,1.241,16.713,2.801,19.514,,,95.137,3.425,0.0091,0.9056,3.448,1.66,5.108
10/02/2024 08:00:00,93.764,84.549,93.321,3.3311,0.0052,1.308,6.812,0.662,7.474,95.586,85.379,95.115,3.5722,0.007,0.9105,8.086,1.433,9.519
10/02/2024 06:00:00,,,94.367,3.4922,0.0055,1.0762,7.005,0.876,7.881,,,94.279,3.532,0.0092,1.0958,5.918,2.041,7.959
10/02/2024 04:00:00,93.149,84.834,93.874,3.2891,0.0074,1.1854,5.622,0.723,6.345,95.361,85.157,94.478,3.5045,0.0094,1.0517,6.12,5.774,11.894
10/02/2024 02:00:00,,,93.627,3.7228,0.0072,1.2402,5.371,1.131,6.502,,,95.468,3.4389,0.0096,0.8324,2.394,0.798,3.192
10/02/2024 00:00:00,94.491,84.902,95.061,3.5588,0.0068,0.9225,6.701,1.822,8.523,95.574,85.574,94.454,3.4779,0.0121,1.0569,3.789,1.378,5.167
09/02/2024 22:00:00,,,94.756,3.8259,0.0066,0.9901,4.163,0.443,4.606,,,95.837,3.4824,0.0118,0.7506,3.119,0.664,3.783
09/02/2024 20:00:00,93.965,84.991,94.742,3.6384,0.0091,0.9931,6.744,2.093,8.837,95.048,85.729,94.346,3.5103,0.0114,1.081,5.963,3.354,9.317
09/02/2024 18:00:00,,,93.65,3.4597,0.0089,1.3483,8.374,1.675,10.049,,,96.039,3.4713,0.0113,0.7058,10.238,10.238,20.476
09/02/2024 16:00:00,94.934,85.135,95.065,3.6737,0.0044,0.9216,8.181,2.35,10.531,96.446,85.77,96.379,3.3251,0.0117,0.6306,4.625,2.632,7.257
09/02/2024 14:00:00,,,95.121,3.4076,0.0113,0.9092,7.458,1.989,9.447,,,95.616,3.3706,0.0139,0.7996,6.25,0.781,7.031
09/02/2024 12:00:00,94.708,84.687,94.671,3.8468,0.0065,1.009,7.432,3.388,10.82,95.178,85.638,95.228,3.5268,0.0074,0.8856,4.478,0.678,5.156
09/02/2024 10:00:00,,,93.849,3.4908,0.0073,1.191,8.056,1.407,9.463,,,96.154,3.5505,0.0066,0.6805,3.011,1.426,4.437
09/02/2024 08:00:00,93.437,84.498,93.456,3.7325,0.008,1.278,4.878,1.33,6.208,95.959,85.935,96.106,3.6053,0.0083,0.6911,2.789,1.255,4.044
09/02/2024 06:00:00,,,94.002,3.8157,0.0059,1.157,4.34,0.174,4.514,,,95.682,3.4609,0.0075,0.785,4.555,1.952,6.507
09/02/2024 04:00:00,94.22,84.72,94.476,3.7527,0.0064,1.052,6.971,0.852,7.823,95.286,85.438,95.731,3.6862,0.0093,0.7741,5.177,1.055,6.232
09/02/2024 02:00:00,,,94.542,3.676,0.0075,1.0376,5.906,1.214,7.12,,,94.637,4.1545,0.009,1.0164,4.89,1.141,6.031
09/02/2024 00:00:00,94.507,84.332,95.205,3.7289,0.0087,0.8907,8.596,1.433,10.029,95.569,85.21,95.476,4.0915,0.0107,0.8306,2.974,0.818,3.792
08/02/2024 22:00:00,,,95.063,3.664,0.0065,0.9221,5.744,2.637,8.381,,,94.596,4.3208,0.0112,1.0256,7.179,2.154,9.333
08/02/2024 20:00:00,93.998,85.076,93.732,3.5875,0.0067,1.217,6.996,2.052,9.048,95.943,85.909,96.333,3.7392,0.0091,0.6408,4.653,0.76,5.413
08/02/2024 18:00:00,,,93.416,3.6549,0.0095,1.287,6.859,1.715,8.574,,,95.462,4.0017,0.0115,0.8336,5.456,0.794,6.25
08/02/2024 16:00:00,94.247,84.432,93.792,3.4174,0.0146,1.2036,8.547,3.419,11.966,95.115,85.591,94.81,3.5396,0.0103,0.9781,5.701,1.875,7.576
08/02/2024 14:00:00,,,94.034,3.6907,0.0132,1.15,7.072,0.658,7.73,,,94.296,3.8544,0.0134,1.092,3.753,4.021,7.774
08/02/2024 12:00:00,93.538,84.418,93.865,3.4497,0.0096,1.1874,6.749,0.475,7.224,,,,,,,,,
08/02/2024 10:00:00,,,94.603,3.5653,0.0083,1.0239,5.777,0.398,6.175,,,94.232,3.6601,0.0083,1.1061,1.804,0.577,2.381
08/02/2024 08:00:00,94.53,84.47,94.924,3.6854,0.0075,0.9529,9.515,1.942,11.457,94.147,84.853,93.969,3.752,0.0102,1.1645,4.762,1.164,5.926
08/02/2024 06:00:00,,,93.612,3.6114,0.0086,1.2436,3.342,0.171,3.513,,,94.808,3.4613,0.0105,0.9785,4.296,0.945,5.241
08/02/2024 04:00:00,93.01,84.28,93.384,3.6297,0.0095,1.294,1.771,0.472,2.243,94.412,85.023,94.75,3.6017,0.0101,0.9915,3.656,0.548,4.204
08/02/2024 02:00:00,,,94.695,3.5987,0.0094,1.0036,5.793,1.008,6.801,,,90.43,3.515,0.0096,2.09,3.552,1.39,4.942
08/02/2024 00:00:00,93.439,84.233,93.993,3.4768,0.0117,1.159,6.831,1.184,8.015,93.386,85.061,93.433,3.4173,0.0114,1.2832,5.993,1.592,7.585
07/02/2024 22:00:00,,,93.566,3.4558,0.0083,1.2537,10.761,2.826,13.587,,,94.891,3.2197,0.0103,0.9601,5.832,4.111,9.943
07/02/2024 20:00:00,94.011,84.386,94.232,3.3291,0.0099,1.1062,6.814,1.789,8.603,95.542,85.529,95.784,3.7002,0.0101,0.7624,4.273,1.848,6.121
07/02/2024 18:00:00,,,93.723,3.4101,0.0107,1.219,7.584,1.966,9.55,,,96.034,3.8395,0.0106,0.7069,6.369,1.529,7.898
07/02/2024 16:00:00,93.662,83.993,93.948,3.4784,0.0112,1.301,6.647,2.639,9.286,96.494,85.608,96.291,3.7843,0.0139,0.6501,4.871,4.412,9.283
07/02/2024 14:00:00,,,95.627,3.2722,0.0117,0.7971,10.427,2.88,13.307,,,96.512,3.3515,0.011,0.601,2.564,0.897,3.461
07/02/2024 12:00:00,93.71,83.763,93.849,3.3074,0.0107,1.191,9.75,1.794,11.544,94.704,85.162,95.192,3.3828,0.0103,0.8936,2.699,0.736,3.435
07/02/2024 10:00:00,,,94.855,3.3949,0.0099,0.9681,7.164,1.302,8.466,,,95.716,3.7296,0.011,0.7773,2.5,1.042,3.542
07/02/2024 08:00:00,94.371,84.574,94.779,3.3454,0.0102,0.9849,6.317,1.065,7.382,95.214,84.85,95.386,3.7012,0.0103,0.8506,3.16,0.427,3.587
07/02/2024 06:00:00,,,95.139,3.5847,0.0097,0.9052,6.172,0.628,6.8,,,96.446,3.5701,0.0099,0.6156,4.457,0.972,5.429
07/02/2024 04:00:00,93.736,84.604,94.206,3.3811,0.0096,1.1119,9.112,2.067,11.179,95.442,85.505,95.238,3.4864,0.0088,0.8834,4.556,1.728,6.284
07/02/2024 02:00:00,,,95.15,3.6118,0.0097,0.9029,5.26,0.615,5.875,,,95.447,3.4688,0.0101,0.8371,5.642,1.991,7.633
07/02/2024 00:00:00,94.402,84.998,94.823,3.7597,0.0107,0.9753,4.684,0.892,5.576,96.092,85.486,96.124,3.505,0.0099,0.687,5.092,1.358,6.45
06/02/2024 22:00:00,,,94.882,3.6712,0.0096,0.9622,9.137,1.523,10.66,,,95.749,3.7009,0.0104,0.7701,8.973,5.683,14.656
06/02/2024 20:00:00,94.509,84.918,94.922,3.7655,0.0102,0.9534,8.21,1.879,10.089,95.275,85.236,95.768,3.4235,0.0071,0.7659,3.628,1.42,5.048
06/02/2024 18:00:00,,,93.808,3.6332,0.0099,1.2,8.126,2.103,10.229,,,96.941,3.5107,0.0086,0.506,4.726,2.025,6.751
06/02/2024 16:00:00,94.622,83.998,94.389,3.5936,0.0086,1.0713,6.774,2.688,9.462,96.212,85.007,95.875,3.5325,0.0103,0.7421,2.614,0.915,3.529
06/02/2024 14:00:00,,,94.665,3.733,0.012,1.0102,8.699,3.836,12.535,,,96.087,3.52,0.0091,0.6952,1.733,0.248,1.981
06/02/2024 12:00:00,93.838,84.332,93.459,3.5384,0.0067,1.2774,6.185,0.745,6.93,95.752,85.058,96.089,3.3626,0.0074,0.6948,5.818,0.485,6.303
06/02/2024 10:00:00,,,94.538,3.5661,0.0082,1.0384,7.517,2.374,9.891,,,95.183,3.4603,0.0079,0.8954,6.353,0.762,7.115
06/02/2024 08:00:00,94.772,84.351,94.802,3.8055,0.0104,0.9798,10.656,2.131,12.787,96.66,85.202,96.148,3.5453,0.0088,0.6818,3.769,1.06,4.829
06/02/2024 06:00:00,,,95.998,3.6867,0.0115,0.7149,7.221,1.386,8.607,,,96.632,3.5571,0.0097,0.5746,7.611,2.832,10.443
06/02/2024 04:00:00,95.683,83.78,96.315,3.7987,0.0104,0.6448,6.837,1.633,8.47,96.029,84.646,96.406,3.654,0.0103,0.6245,4.038,0.577,4.615
06/02/2024 02:00:00,,,95.083,3.5223,0.0092,0.9177,11.103,2.568,13.671,,,96.417,3.7147,0.0095,0.6222,5.401,1.35,6.751
06/02/2024 00:00:00,95.595,83.452,95.851,3.9334,0.0094,0.7476,6.574,1.068,7.642,96.736,84.663,96.78,3.582,0.0105,0.5416,3.864,0.71,4.574
05/02/2024 22:00:00,,,94.995,3.905,0.0098,0.9372,7.135,1.514,8.649,,,96.854,3.4685,0.0081,0.5254,2.061,0.569,2.63
05/02/2024 20:00:00,94.866,84.446,94.384,3.8014,0.0091,1.0725,8.213,1.11,9.323,96.571,85.315,97.029,3.5851,0.0083,0.4866,3.226,0.684,3.91
05/02/2024 18:00:00,,,95.18,3.7763,0.0084,0.8961,5.944,1.515,7.459,,,96.471,3.6402,0.0088,0.6101,2.019,0.385,2.404
05/02/2024 16:00:00,92.856,84.175,93.357,3.6134,0.0097,1.3,7.984,2.03,10.014,96.522,85.226,96.191,3.5094,0.0105,0.6721,3.595,0.871,4.466
05/02/2024 14:00:00,,,94.749,3.4837,0.0135,0.9917,13.254,1.34,14.594,,,96.397,3.5864,0.011,0.6266,3.252,0.929,4.181
05/02/2024 12:00:00,93.695,84.051,94.052,3.8734,0.0071,1.146,13.9,9.881,23.781,95.212,85.448,95.531,3.6653,0.007,0.8183,3.075,1.253,4.328
05/02/2024 10:00:00,,,93.975,3.8326,0.0072,1.163,6.426,0.402,6.828,,,95.106,3.7185,0.0064,0.9125,2.618,0.524,3.142
05/02/2024 08:00:00,94.387,84.362,94.233,3.4244,0.008,1.106,3.821,0.294,4.115,95.677,85.34,95.247,3.5567,0.0082,0.8813,4.931,0.888,5.819
05/02/2024 06:00:00,,,93.893,3.7815,0.0084,1.1812,7.717,1.243,8.96,,,96.025,3.7479,0.0077,0.7089,3.668,1.135,4.803
05/02/2024 04:00:00,93.857,83.779,93.899,3.544,0.0077,1.18,6.214,0.874,7.088,96.705,84.784,96.376,3.7078,0.008,0.6313,6.766,2.373,9.139
05/02/2024 02:00:00,,,94.883,3.5016,0.0074,0.962,1.56,0.814,2.374,,,96.014,3.7684,0.0079,0.7113,2.903,0.749,3.652
05/02/2024 00:00:00,95.429,83.64,95.155,3.5977,0.009,0.9017,9.877,2.812,12.689,96.462,85.009,96.278,3.798,0.0071,0.653,1.656,0.579,2.235
04/02/2024 22:00:00,,,93.501,3.6373,0.0068,1.268,8.32,1.223,9.543,,,96.386,3.5062,0.0068,0.6291,2.849,0.665,3.514
04/02/2024 20:00:00,93.526,84.277,93.069,3.6046,0.0052,1.3637,5.957,0.638,6.595,96.757,85.376,96.363,3.8369,0.0071,0.634,2.128,0.193,2.321
04/02/2024 18:00:00,,,93.294,3.5636,0.0063,1.314,5.684,0.58,6.264,,,95.397,4.1629,0.0081,0.8481,2.03,0.214,2.244
04/02/2024 16:00:00,92.606,84.148,92.274,3.6028,0.0068,1.54,6.478,1.649,8.127,96.923,85.268,96.515,3.7546,0.0084,0.6005,3.331,0.583,3.914
04/02/2024 14:00:00,,,94.16,3.4929,0.0072,1.122,16.977,5.696,22.673,,,,,,,,,
04/02/2024 12:00:00,94.515,84.262,94.336,3.4313,0.0074,1.083,2.55,0.319,2.869,96.337,85.397,96.152,3.6377,0.0078,0.6809,3.44,0.356,3.796
04/02/2024 10:00:00,,,93.781,3.5975,0.0062,1.206,5.756,0.773,6.529,,,95.076,3.6738,0.0058,0.9191,5.576,0.867,6.443
04/02/2024 08:00:00,93.892,83.78,94.086,3.8406,0.0052,1.1384,8.073,1.507,9.58,95.504,85.003,95.189,3.8315,0.008,0.8941,5.038,1.205,6.243
04/02/2024 06:00:00,,,94.619,3.8681,0.0061,1.0204,3.529,1.333,4.862,,,95.321,3.7108,0.0069,0.8649,4.697,0.723,5.42
04/02/2024 04:00:00,93.943,84.071,94.08,4.1278,0.0062,1.1398,7.317,2.439,9.756,95.038,85.236,95.335,3.8135,0.0065,0.8618,3.318,1.422,4.74
04/02/2024 02:00:00,,,93.461,4.1614,0.0044,1.277,9.715,4.02,13.735,,,94.434,4.1425,0.0071,1.0615,10.688,1.812,12.5
04/02/2024 00:00:00,94.003,84.195,93.491,4.0736,0.0065,1.2703,11.869,2.524,14.393,95.73,85.593,95.465,3.4722,0.0046,0.8331,4.278,0.764,5.042
03/02/2024 22:00:00,,,94.565,3.7906,0.0049,1.0323,5.141,0.686,5.827,,,95.73,3.8284,0.0085,0.7742,6.614,1.741,8.355
03/02/2024 20:00:00,94.268,83.759,94.648,3.851,0.0047,1.0141,13.617,7.853,21.47,94.852,84.488,94.44,3.9834,0.0068,1.06,7.692,1.163,8.855
03/02/2024 18:00:00,,,94.449,3.5804,0.0047,1.058,6.936,0.289,7.225,,,94.818,4.4471,0.0101,0.9764,4.891,0.815,5.706
03/02/2024 16:00:00,93.622,84.084,94.066,3.8162,0.004,1.143,2.281,0.439,2.72,96.835,85.068,96.373,3.9706,0.0056,0.6319,1.487,0.297,1.784
03/02/2024 14:00:00,,,93.562,3.706,0.0041,1.2546,6.784,2.138,8.922,,,95.424,3.9468,0.0082,0.842,5.912,1.006,6.918
03/02/2024 12:00:00,93.505,83.936,93.824,3.9055,0.0067,1.1966,7.521,0.413,7.934,,,,,,,,,
03/02/2024 10:00:00,,,94.436,3.7013,0.0064,1.061,16.667,16.667,33.334,,,96.129,3.8137,0.0069,0.686,16.667,16.667,33.334
03/02/2024 08:00:00,94.399,83.852,94.837,3.6529,0.0051,0.9722,1.511,0.378,1.889,96.698,85.278,95.988,4.0561,0.0086,0.7172,4.028,0.694,4.722
